,id,text,date_extraction
0,1368678037898878983,@matthausxx @boninho @TiagoLeifert @bbb muito obrigado!,2021-03-07 18:41:02.063500
1,1368678037747859457,"@leoVillaRj @bbb Infantilidade mandou lembranças, não sabe argumentar e acha que tá arrasando falando esse tipo de coisa",2021-03-07 18:41:02.063500
2,1368678033276760071,"@bbb Felipe Prior fala sobre a saída de Karol Conká e revela segredos da globo!

https://t.co/QEuZt7IQVW https://t.co/fBTWdrus80",2021-03-07 18:41:02.063500
3,1368678029493420036,@harianyxx @bbb Fora para o paredão falso,2021-03-07 18:41:02.063500
4,1368678007234322433,"@thejosephl @skunkgaga @bbb Queria nem ter descoberto esse, hahhahahahha.",2021-03-07 18:41:02.063500
5,1368678003459436548,"@PortallSariette @centralssarahbr CAIO🌴 E RODOLFO🌴 NÃO GOSTA DO GIL E DA JULIETTE apenas toleram por causa da Sarah .
Os Falsos Bastiões  estão fazendo de tudo pra separar o G3.
Roldolfo é frio e calculista🤢🤮

@boninho
@bbb
#RedeBBB",2021-03-07 18:41:02.063500
6,1368678002419245062,@MelloPretha @bbb A carinha dela de Maria Madalena arrependida me parte o coração.,2021-03-07 18:41:02.063500
7,1368677992646508547,@carrwsco @bbb É um jogo né? Ficar de planta é que não tem graça nenhuma.,2021-03-07 18:41:02.063500
8,1368677984471777287,@boninho esse tt ia ao delírio kkkkkk #BBB21 @bbb faz acontecer. https://t.co/T2usI4D5us,2021-03-07 18:41:02.063500
9,1368677967065358336,@bbb Kkkkk...só se for o legado de pensar com muque kkkk,2021-03-07 18:41:02.063500
10,1368677939227820040,"@GabiCasola_ @MandydoEsposa @bbb Na vdd esse paredão falso, tem tudo pra ser um imenso tiro no pé pra Juliette, egocêntrica como ela é podemos imaginar como ela irá se comportar na volta. Espero estar errada, mas tem tudo pra ser game over.",2021-03-07 18:41:02.063500
11,1368677936367304706,"@centralssarahbr CAIO🌴 E RODOLFO🌴 NÃO GOSTA DO GIL E DA JULIETTE apenas toleram por causa da Sarah .
Os Falsos Bastiões  estão fazendo de tudo pra separar o G3.
Roldolfo é frio e calculista🤢🤮

@boninho
@bbb
#RedeBBB",2021-03-07 18:41:02.063500
12,1368677934702227459,"@bbb Prior fala sobre a saída de Karol Conká e revela segredos da globo!

https://t.co/QEuZt7IQVW https://t.co/IxNCGpxzCQ",2021-03-07 18:41:02.063500
13,1368677929970962433,"@Anocas90652197 @BioSilvaaaa16 @bbb Se for necessário pra salvar ela mesma né? Pq pra salvar alguém próximo ela acha injusto, desnecessário. No cu dos outros é refresco!",2021-03-07 18:41:02.063500
14,1368677902510866436,@bbb Fica ai então. #BBB21 https://t.co/HEh2oOkdOH,2021-03-07 18:41:02.063500
15,1368677886987763712,"@donadoraio CAIO🌴 E RODOLFO🌴 NÃO GOSTA DO GIL E DA JULIETTE apenas toleram por causa da Sarah .
Os Falsos Bastiões  estão fazendo de tudo pra separar o G3.
Roldolfo é frio e calculista🤢🤮

@boninho
@bbb
#redebbb",2021-03-07 18:41:02.063500
16,1368677861356404742,"@FreireJuliette vai virar o jogo, vai tirar o Projota @Projota @bbb",2021-03-07 18:41:02.063500
17,1368677850124009473,"@MartaRoochaa @bbb Olá fiz um vídeo com com os piores castigos do mobstro tenho duas filhas tô desempregada, tentando sustentar elas através da internet se puder da olhada lá e ja se inscreve 
https://t.co/zxCtJjMYMC",2021-03-07 18:41:02.063500
18,1368677839369871367,"@thalbrana @bbb Olá fiz um vídeo com com os piores castigos do mobstro tenho duas filhas tô desempregada, tentando sustentar elas através da internet se puder da olhada lá e ja se inscreve 
https://t.co/zxCtJjMYMC",2021-03-07 18:41:02.063500
19,1368677828502429699,"@isadora_dagna @bbb Olá fiz um vídeo com com os piores castigos do mobstro tenho duas filhas tô desempregada, tentando sustentar elas através da internet se puder da olhada lá e ja se inscreve 
https://t.co/zxCtJjMYMC",2021-03-07 18:41:02.063500
20,1368677815852408834,"@WesleySafadao CAIO🌴 E RODOLFO🌴 NÃO GOSTA DO GIL E DA JULIETTE apenas toleram por causa da Sarah .
Os Falsos Bastiões  estão fazendo de tudo pra separar o G3.
Roldolfo é frio e calculista🤢🤮

@boninho
@bbb
#RedeBBB",2021-03-07 18:41:02.063500
21,1368677814401183746,"@gottcracker @bbb Olá fiz um vídeo com com os piores castigos do mobstro tenho duas filhas tô desempregada, tentando sustentar elas através da internet se puder da olhada lá e ja se inscreve 
https://t.co/zxCtJjMYMC",2021-03-07 18:41:02.063500
