,id,text,date_extraction
0,1368686198525411328,@Sakura21330032 @Josiane78472211 @bbb e por esse motivo ela está com raiva,2021-03-07 19:13:24.863807
1,1368686196185067528,"@bbb Esqueceu de dizer o que ela falou de Sarah pra Carla e pra quem quisesse ouvir no quarto, ali demonstrou o que sente realmente. Gil ficou a noite inteira e ela não citou 1 vez ele pra ninguém, já Thais é uma fofa e Viih,pq não passou a noite lá!foi no quarto Líder TB falar do que",2021-03-07 19:13:24.863807
2,1368686188542984192,"@egirlfromrio @isabellasena @bbb Oque de ruim ela falou pra Viih Tube? Ela disse que estava chateada por coisas que andam acontecendo, nao precisou diminuir eles em momento algum",2021-03-07 19:13:24.863807
3,1368686185586061312,"@egirlfromrio @isabellasena @bbb Mulher Gil votou nela na terceira semana por conta da treta com a Carla,foi nada a ver com Juliete nao,até hoje ele nao acredita em nada que Juliete falou que Lumena fez com ela,quem ta em outra realidade é tu,no dia que Lumena saiu Gil nao quis nem ficar próximo da Juliete",2021-03-07 19:13:24.863807
4,1368686170432036864,"@chizuforv7 @AZNingumStrang1 @Ellecancelada @nandabics @faahlso @bbb Eita moço, pegou raiva, q foi isso gente  Kkkkkkkkk",2021-03-07 19:13:24.863807
5,1368686165604372487,@bbb Essas plantas são tão sem enredo que precisam de desenterrar defunto de outras edições para aparecer. Têm de cair no Paredão logo para serem eliminadas. Já estão há bastante tempo acomodadas na zona de conforto.,2021-03-07 19:13:24.863807
6,1368686163775590404,@bbb ta vendo defeito na sarah mas n consegue ver os defeitos da viih tube q sacooooo,2021-03-07 19:13:24.863807
7,1368686157740048384,"@bbb Falou o ser humano que surtou só porque a Carla disso que queimou voto nele...
Falou a pessoa que surtou porque a Pocah deu um toque nele por causa do arroz.",2021-03-07 19:13:24.863807
8,1368686151763124225,@bbb GIL CERTISSIMO,2021-03-07 19:13:24.863807
9,1368686149280161803,@bbb falou o q era cego pela lumena,2021-03-07 19:13:24.863807
10,1368686121874563073,"@bbb Gil tá certíssimo, Juliette se perdeu na personagem e tá muito, mas muito chata.",2021-03-07 19:13:24.863807
11,1368686121459331072,"@mapodegalocha @maiasasz @bbb pior que existe sim, até o fiuk tava junto, ele tava rindo meio sem graça, mas tava ali no meio",2021-03-07 19:13:24.863807
12,1368686118401679365,"@ninahit1 @bbb O post nem é sobre ela, sua arrombada",2021-03-07 19:13:24.863807
13,1368686117814472704,@azrielawyer @tilinha81 @bbb Onde está a amizade?,2021-03-07 19:13:24.863807
14,1368686116661043204,"@taysmaravilhosa @bbb Melhor do que chorar por ser branca e loira 

https://t.co/Qo9rmuQqnE",2021-03-07 19:13:24.863807
15,1368686096943570947,@isabellasena @bbb Síndrome de Estocolmo 💁🏼‍♀️ 🤣🤣,2021-03-07 19:13:24.863807
16,1368686087246409737,"@AnaClara_Barcel @bbb O bonde da falsidade (Caio, Sarah, Rodolfo e Gil) resolveu soltar todo o veneno em cima da Juliette! Acho que Gil ainda nao, mas é certeza que SARAH, CAIO E RODOLFO sao os novos viloes do BBB. Nao esqueçam daquela conversa do trio Lumena, Sarah e Gil na academia! Amnesia nao",2021-03-07 19:13:24.863807
17,1368686079512088576,@bbb gil campeão,2021-03-07 19:13:24.863807
18,1368686060016898049,"@suhccubuss @MMairarosa @bbb Mais aí tem um porém né? Juliette não sabe que Gil e Sarah estão com esses questionamentos sobre ela, então Juliette nesse ponto está sendo culpada sem nem saber o sentimento da Sarah e Gil, que não tem coragem de ir nela e conversar e por em pratos limpos.",2021-03-07 19:13:24.863807
19,1368686059274506243,@bbb Ela não deixa ele falar,2021-03-07 19:13:24.863807
20,1368686057483558916,@bbb BBB AO VIVO https://t.co/JKI5mYFLOn,2021-03-07 19:13:24.863807
21,1368686050336514049,"@ninahit1 @bbb Tá falando mais sobre a juliette do que do próprio fav, enfim, a obceção",2021-03-07 19:13:24.863807
22,1368686050114174976,"@bbb Eu passo pano pro Gil, pq realmente a Ju as vezes é difícil de entender o que ele quer dizer KKKKKKKKKKK mas ele deixa claro que ela é prioridade dele. Agora a Sarah, me decepcionou..",2021-03-07 19:13:24.863807
23,1368686049556316162,"@bbb Ela da umas patadas nele, sem necessidade. Eu hein!?",2021-03-07 19:13:24.863807
24,1368686038936416258,"@bbb 🤔

https://t.co/uYclToAd5H",2021-03-07 19:13:24.863807
