,id,text,date_extraction
0,1382484932220612613,"@georgequirino @RafaSCR Muito obrigado 🥰
Quem subir primeiro eleva os outros ❤️",2021-04-14 21:06:47.580112
1,1382484749915205632,todo estudante da rede eleva n bate bem ne kkkkkkkkj https://t.co/fMukaHLa5O,2021-04-14 21:06:47.580112
2,1382484624794877957,@stollrapunzel M ELEVA,2021-04-14 21:06:47.580112
3,1382484552162021380,#MorenaDecaeEnPuebla Porque el número de muertos e infectados se eleva mientras Barbosa engaña al pueblo con discurso vanos. https://t.co/eqKxeLcwPO,2021-04-14 21:06:47.580112
4,1382484368057364488,"@Sebasti39330909 @ON1383 @elkin_isaza @MdeFrancisco12 @petrogustavo Antes de eso, así le duela reconocerlo, Venezuela era una potencia económica en la región. Los latinoamericanos se iban para allá buscando un mejor futuro. Yo no estoy diciendo que sea por Chávez. Seguro alguien más estudiado y menos déspota eleva a ese país aún más.",2021-04-14 21:06:47.580112
5,1382484068810383364,#Sexo | ¿Te quedaste sin ideas? Eleva la temperatura con las mejores frases para hacer sexting .-  🔽 https://t.co/x7mRbCDTuW,2021-04-14 21:06:47.580112
6,1382483904448323584,trika com liziero e sem reinaldo no time titular eleva muito o nível na questão estética,2021-04-14 21:06:47.580112
7,1382483429099454466,La sociedad civil organizada eleva su voz ante la comunidad internacional para exigir vacunas certificadas científicamente que salven millones de vidas en Vzla. Cada día que el régimen se niega a dejar entrar vacunas significa más vidas en riesgo. #VacunaciónSinExclusión https://t.co/oHgmMiKZQH,2021-04-14 21:06:47.580112
8,1382482724812943360,"Nos gobiernan incompetentes, eso es bien sabido. Lo que me sorprende es que con Duque casi que a Diario se eleva el listón de la ineptitud...",2021-04-14 21:06:47.580112
9,1382482613848444929,Material didático do Eleva https://t.co/Ktf6COUIGo,2021-04-14 21:06:47.580112
10,1382482418385436675,"📣Con 3.949 casos nuevos registrados, hoy el número de contagiados por COVID-19 en Antioquia se eleva a 420.365.

👉Medellín (2.297)
👉Bello (426)
👉Itagüí (306)
👉Envigado (196)
👉Rionegro (144)
👉Caldas (94)
👉Sabaneta (81)
👉Apartadó (57)
👉Copacabana (41)
👉La Estrella (31) https://t.co/uXMiNfW4gs",2021-04-14 21:06:47.580112
